维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D_V,整库_w=5,5,合数,42,0.7565,-114.4637,-85.6843,0.1,42星_Ridge_CV-R2_0.7565_OOT-SMOOTH-R2_-114.4637_OOT-RAW-R2_-85.6843_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,42,0.7056,-119.9138,-89.7647,0.1,42星_Ridge_CV-R2_0.7056_OOT-SMOOTH-R2_-119.9138_OOT-RAW-R2_-89.7647_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,37,0.7719,-120.2799,-90.0366,0.1,37星_Ridge_CV-R2_0.7719_OOT-SMOOTH-R2_-120.2799_OOT-RAW-R2_-90.0366_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,43,0.7547,-121.1901,-90.7208,0.1,43星_Ridge_CV-R2_0.7547_OOT-SMOOTH-R2_-121.1901_OOT-RAW-R2_-90.7208_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,36,0.7922,-123.1902,-92.2172,0.1,36星_Ridge_CV-R2_0.7922_OOT-SMOOTH-R2_-123.1902_OOT-RAW-R2_-92.2172_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,35,0.7992,-125.3562,-93.8386,0.1,35星_Ridge_CV-R2_0.7992_OOT-SMOOTH-R2_-125.3562_OOT-RAW-R2_-93.8386_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,47,0.7179,-128.2637,-96.0209,0.1,47星_Ridge_CV-R2_0.7179_OOT-SMOOTH-R2_-128.2637_OOT-RAW-R2_-96.0209_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,48,0.6977,-128.3416,-96.0801,0.1,48星_Ridge_CV-R2_0.6977_OOT-SMOOTH-R2_-128.3416_OOT-RAW-R2_-96.0801_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,46,0.7353,-129.1869,-96.7122,0.1221,46星_Ridge_CV-R2_0.7353_OOT-SMOOTH-R2_-129.1869_OOT-RAW-R2_-96.7122_Params_alpha_0.1221.png
3D_V,整库_w=5,5,合数,49,0.6979,-129.4333,-96.8978,0.1,49星_Ridge_CV-R2_0.6979_OOT-SMOOTH-R2_-129.4333_OOT-RAW-R2_-96.8978_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,45,0.7404,-129.9305,-97.2692,0.1,45星_Ridge_CV-R2_0.7404_OOT-SMOOTH-R2_-129.9305_OOT-RAW-R2_-97.2692_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,44,0.7423,-131.3447,-98.3278,0.1,44星_Ridge_CV-R2_0.7423_OOT-SMOOTH-R2_-131.3447_OOT-RAW-R2_-98.3278_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,57,0.563,-131.2782,-98.3472,0.1,57星_Ridge_CV-R2_0.5630_OOT-SMOOTH-R2_-131.2782_OOT-RAW-R2_-98.3472_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,43,0.7292,-137.1467,-102.6705,0.1,43星_Ridge_CV-R2_0.7292_OOT-SMOOTH-R2_-137.1467_OOT-RAW-R2_-102.6705_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,44,0.7284,-139.3691,-104.3347,0.1,44星_Ridge_CV-R2_0.7284_OOT-SMOOTH-R2_-139.3691_OOT-RAW-R2_-104.3347_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,45,0.7206,-141.2376,-105.7341,0.1,45星_Ridge_CV-R2_0.7206_OOT-SMOOTH-R2_-141.2376_OOT-RAW-R2_-105.7341_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,32,0.7435,-142.554,-106.7181,0.1,32星_Ridge_CV-R2_0.7435_OOT-SMOOTH-R2_-142.5540_OOT-RAW-R2_-106.7181_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,31,0.7286,-145.0113,-108.5575,0.5034,31星_Ridge_CV-R2_0.7286_OOT-SMOOTH-R2_-145.0113_OOT-RAW-R2_-108.5575_Params_alpha_0.5034.png
3D_V,整库_w=4,4,合数,33,0.747,-146.8225,-109.9155,0.1,33星_Ridge_CV-R2_0.7470_OOT-SMOOTH-R2_-146.8225_OOT-RAW-R2_-109.9155_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,50,0.6959,-147.1381,-110.1566,0.1,50星_Ridge_CV-R2_0.6959_OOT-SMOOTH-R2_-147.1381_OOT-RAW-R2_-110.1566_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,51,0.6836,-147.2369,-110.2307,0.1,51星_Ridge_CV-R2_0.6836_OOT-SMOOTH-R2_-147.2369_OOT-RAW-R2_-110.2307_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,49,0.7203,-148.3902,-111.0915,0.1,49星_Ridge_CV-R2_0.7203_OOT-SMOOTH-R2_-148.3902_OOT-RAW-R2_-111.0915_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,48,0.7181,-149.6537,-112.0381,0.1,48星_Ridge_CV-R2_0.7181_OOT-SMOOTH-R2_-149.6537_OOT-RAW-R2_-112.0381_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,30,0.7434,-150.2874,-112.509,0.3919,30星_Ridge_CV-R2_0.7434_OOT-SMOOTH-R2_-150.2874_OOT-RAW-R2_-112.5090_Params_alpha_0.3919.png
3D_V,整库_w=4,4,合数,50,0.6954,-151.8382,-113.6743,0.1,50星_Ridge_CV-R2_0.6954_OOT-SMOOTH-R2_-151.8382_OOT-RAW-R2_-113.6743_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,57,0.6508,-152.4598,-114.1417,0.4225,57星_Ridge_CV-R2_0.6508_OOT-SMOOTH-R2_-152.4598_OOT-RAW-R2_-114.1417_Params_alpha_0.4225.png
3D_V,整库_w=4,4,合数,37,0.69,-152.6297,-114.2626,0.1,37星_Ridge_CV-R2_0.6900_OOT-SMOOTH-R2_-152.6297_OOT-RAW-R2_-114.2626_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,34,0.7467,-153.0023,-114.5424,0.1,34星_Ridge_CV-R2_0.7467_OOT-SMOOTH-R2_-153.0023_OOT-RAW-R2_-114.5424_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,35,0.7266,-153.2283,-114.7117,0.1,35星_Ridge_CV-R2_0.7266_OOT-SMOOTH-R2_-153.2283_OOT-RAW-R2_-114.7117_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,29,0.7389,-153.8797,-115.2001,0.6889,29星_Ridge_CV-R2_0.7389_OOT-SMOOTH-R2_-153.8797_OOT-RAW-R2_-115.2001_Params_alpha_0.6889.png
3D_V,整库_w=4,4,合数,38,0.681,-153.9537,-115.2547,0.1,38星_Ridge_CV-R2_0.6810_OOT-SMOOTH-R2_-153.9537_OOT-RAW-R2_-115.2547_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,56,0.6523,-154.0726,-115.3501,0.3973,56星_Ridge_CV-R2_0.6523_OOT-SMOOTH-R2_-154.0726_OOT-RAW-R2_-115.3501_Params_alpha_0.3973.png
3D_V,整库_w=4,4,合数,47,0.7187,-154.128,-115.3898,0.1,47星_Ridge_CV-R2_0.7187_OOT-SMOOTH-R2_-154.1280_OOT-RAW-R2_-115.3898_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,46,0.7279,-154.3764,-115.5749,0.1,46星_Ridge_CV-R2_0.7279_OOT-SMOOTH-R2_-154.3764_OOT-RAW-R2_-115.5749_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,39,0.6657,-155.0093,-116.0454,0.1,39星_Ridge_CV-R2_0.6657_OOT-SMOOTH-R2_-155.0093_OOT-RAW-R2_-116.0454_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,52,0.6614,-155.3422,-116.3006,0.1,52星_Ridge_CV-R2_0.6614_OOT-SMOOTH-R2_-155.3422_OOT-RAW-R2_-116.3006_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,36,0.7189,-155.3574,-116.3063,0.1,36星_Ridge_CV-R2_0.7189_OOT-SMOOTH-R2_-155.3574_OOT-RAW-R2_-116.3063_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,58,0.649,-155.9808,-116.7791,0.459,58星_Ridge_CV-R2_0.6490_OOT-SMOOTH-R2_-155.9808_OOT-RAW-R2_-116.7791_Params_alpha_0.4590.png
6D,整库_w=5,5,合平均面积,55,0.4621,-155.8452,-116.8458,0.1,55星_Ridge_CV-R2_0.4621_OOT-SMOOTH-R2_-155.8452_OOT-RAW-R2_-116.8458_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,55,0.6567,-156.1225,-116.8847,0.3397,55星_Ridge_CV-R2_0.6567_OOT-SMOOTH-R2_-156.1225_OOT-RAW-R2_-116.8847_Params_alpha_0.3397.png
3D_V,整库_w=4,4,合数,52,0.6658,-156.3096,-117.0247,0.1,52星_Ridge_CV-R2_0.6658_OOT-SMOOTH-R2_-156.3096_OOT-RAW-R2_-117.0247_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,53,0.6518,-156.7354,-117.3435,0.1,53星_Ridge_CV-R2_0.6518_OOT-SMOOTH-R2_-156.7354_OOT-RAW-R2_-117.3435_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,51,0.6771,-157.0285,-117.5633,0.1,51星_Ridge_CV-R2_0.6771_OOT-SMOOTH-R2_-157.0285_OOT-RAW-R2_-117.5633_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,53,0.6493,-157.5822,-117.9787,0.1,53星_Ridge_CV-R2_0.6493_OOT-SMOOTH-R2_-157.5822_OOT-RAW-R2_-117.9787_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,59,0.6486,-157.6899,-118.0594,0.4658,59星_Ridge_CV-R2_0.6486_OOT-SMOOTH-R2_-157.6899_OOT-RAW-R2_-118.0594_Params_alpha_0.4658.png
3D_V,整库_w=5,5,合数,54,0.6558,-158.1301,-118.389,0.1644,54星_Ridge_CV-R2_0.6558_OOT-SMOOTH-R2_-158.1301_OOT-RAW-R2_-118.3890_Params_alpha_0.1644.png
3D_V,整库_w=5,5,合数,60,0.6477,-160.1938,-119.9353,0.5076,60星_Ridge_CV-R2_0.6477_OOT-SMOOTH-R2_-160.1938_OOT-RAW-R2_-119.9353_Params_alpha_0.5076.png
3D,整库_w=4,4,合平均面积,59,0.5633,-162.5935,-121.8104,0.1,59星_Ridge_CV-R2_0.5633_OOT-SMOOTH-R2_-162.5935_OOT-RAW-R2_-121.8104_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,55,0.6045,-165.2489,-123.7217,0.1,55星_Ridge_CV-R2_0.6045_OOT-SMOOTH-R2_-165.2489_OOT-RAW-R2_-123.7217_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,54,0.6197,-165.495,-123.9071,0.1,54星_Ridge_CV-R2_0.6197_OOT-SMOOTH-R2_-165.4950_OOT-RAW-R2_-123.9071_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,56,0.6244,-171.274,-128.2339,0.1,56星_Ridge_CV-R2_0.6244_OOT-SMOOTH-R2_-171.2740_OOT-RAW-R2_-128.2339_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,57,0.6208,-185.042,-138.5473,0.1,57星_Ridge_CV-R2_0.6208_OOT-SMOOTH-R2_-185.0420_OOT-RAW-R2_-138.5473_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,60,0.549,-185.0894,-138.6733,0.1,60星_Ridge_CV-R2_0.5490_OOT-SMOOTH-R2_-185.0894_OOT-RAW-R2_-138.6733_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,59,0.6144,-187.6736,-140.5155,0.1,59星_Ridge_CV-R2_0.6144_OOT-SMOOTH-R2_-187.6736_OOT-RAW-R2_-140.5155_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,58,0.6193,-189.458,-141.8527,0.1,58星_Ridge_CV-R2_0.6193_OOT-SMOOTH-R2_-189.4580_OOT-RAW-R2_-141.8527_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,41,0.497,-190.5042,-142.8066,0.1,41星_Ridge_CV-R2_0.4970_OOT-SMOOTH-R2_-190.5042_OOT-RAW-R2_-142.8066_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,60,0.6176,-193.8509,-145.1442,0.1,60星_Ridge_CV-R2_0.6176_OOT-SMOOTH-R2_-193.8509_OOT-RAW-R2_-145.1442_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,58,0.5568,-198.7909,-148.938,0.1,58星_Ridge_CV-R2_0.5568_OOT-SMOOTH-R2_-198.7909_OOT-RAW-R2_-148.9380_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,24,0.8265,-263.7383,-197.4862,0.1,24星_Ridge_CV-R2_0.8265_OOT-SMOOTH-R2_-263.7383_OOT-RAW-R2_-197.4862_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,22,0.7176,-272.4655,-204.0278,1.8257,22星_Ridge_CV-R2_0.7176_OOT-SMOOTH-R2_-272.4655_OOT-RAW-R2_-204.0278_Params_alpha_1.8257.png
6D,整库_w=4,4,合数,25,0.8249,-277.063,-207.4675,0.1,25星_Ridge_CV-R2_0.8249_OOT-SMOOTH-R2_-277.0630_OOT-RAW-R2_-207.4675_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,23,0.7166,-286.6982,-214.69,1.8063,23星_Ridge_CV-R2_0.7166_OOT-SMOOTH-R2_-286.6982_OOT-RAW-R2_-214.6900_Params_alpha_1.8063.png
6D,整库_w=5,5,合数,10,0.6517,-327.1216,-244.993,0.1,10星_Ridge_CV-R2_0.6517_OOT-SMOOTH-R2_-327.1216_OOT-RAW-R2_-244.9930_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,26,0.8238,-334.6977,-250.6419,0.1,26星_Ridge_CV-R2_0.8238_OOT-SMOOTH-R2_-334.6977_OOT-RAW-R2_-250.6419_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,11,0.6399,-356.4394,-266.9589,0.1,11星_Ridge_CV-R2_0.6399_OOT-SMOOTH-R2_-356.4394_OOT-RAW-R2_-266.9589_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,20,0.7075,-468.1087,-350.6187,2.0998,20星_Ridge_CV-R2_0.7075_OOT-SMOOTH-R2_-468.1087_OOT-RAW-R2_-350.6187_Params_alpha_2.0998.png
6D,整库_w=5,5,合数,14,0.6863,-473.499,-354.6549,0.1,14星_Ridge_CV-R2_0.6863_OOT-SMOOTH-R2_-473.4990_OOT-RAW-R2_-354.6549_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,10,0.7314,-487.9545,-365.4918,2.7267,10星_Ridge_CV-R2_0.7314_OOT-SMOOTH-R2_-487.9545_OOT-RAW-R2_-365.4918_Params_alpha_2.7267.png
6D,整库_w=4,4,合数,9,0.7425,-515.1842,-385.8925,2.3587,9星_Ridge_CV-R2_0.7425_OOT-SMOOTH-R2_-515.1842_OOT-RAW-R2_-385.8925_Params_alpha_2.3587.png
6D,整库_w=5,5,合数,15,0.7804,-603.0876,-451.7453,0.1,15星_Ridge_CV-R2_0.7804_OOT-SMOOTH-R2_-603.0876_OOT-RAW-R2_-451.7453_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,13,0.7019,-608.0302,-455.4538,2.8866,13星_Ridge_CV-R2_0.7019_OOT-SMOOTH-R2_-608.0302_OOT-RAW-R2_-455.4538_Params_alpha_2.8866.png
6D,整库_w=5,5,合数,13,0.6664,-646.2301,-484.0734,0.1,13星_Ridge_CV-R2_0.6664_OOT-SMOOTH-R2_-646.2301_OOT-RAW-R2_-484.0734_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,12,0.6792,-679.158,-508.7447,0.1,12星_Ridge_CV-R2_0.6792_OOT-SMOOTH-R2_-679.1580_OOT-RAW-R2_-508.7447_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,18,0.733,-780.5756,-584.7349,1.5119,18星_Ridge_CV-R2_0.7330_OOT-SMOOTH-R2_-780.5756_OOT-RAW-R2_-584.7349_Params_alpha_1.5119.png
6D,整库_w=4,4,合数,19,0.7261,-815.7589,-611.0951,1.3241,19星_Ridge_CV-R2_0.7261_OOT-SMOOTH-R2_-815.7589_OOT-RAW-R2_-611.0951_Params_alpha_1.3241.png
6D,整库_w=5,5,合数,16,0.7553,-899.0794,-673.5196,0.1,16星_Ridge_CV-R2_0.7553_OOT-SMOOTH-R2_-899.0794_OOT-RAW-R2_-673.5196_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,15,0.6951,-984.6797,-737.6622,1.4328,15星_Ridge_CV-R2_0.6951_OOT-SMOOTH-R2_-984.6797_OOT-RAW-R2_-737.6622_Params_alpha_1.4328.png
6D,整库_w=4,4,合数,60,0.8482,-1060.5681,-794.4993,0.1,60星_Ridge_CV-R2_0.8482_OOT-SMOOTH-R2_-1060.5681_OOT-RAW-R2_-794.4993_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,57,0.8532,-1061.2202,-794.9896,0.1,57星_Ridge_CV-R2_0.8532_OOT-SMOOTH-R2_-1061.2202_OOT-RAW-R2_-794.9896_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,19,0.7925,-1085.2814,-813.0109,0.1,19星_Ridge_CV-R2_0.7925_OOT-SMOOTH-R2_-1085.2814_OOT-RAW-R2_-813.0109_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,58,0.8538,-1099.2316,-823.4702,0.1,58星_Ridge_CV-R2_0.8538_OOT-SMOOTH-R2_-1099.2316_OOT-RAW-R2_-823.4702_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,59,0.8561,-1105.0707,-827.8438,0.1,59星_Ridge_CV-R2_0.8561_OOT-SMOOTH-R2_-1105.0707_OOT-RAW-R2_-827.8438_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,11,0.7127,-1134.8777,-850.2082,0.1,11星_Ridge_CV-R2_0.7127_OOT-SMOOTH-R2_-1134.8777_OOT-RAW-R2_-850.2082_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,56,0.843,-1141.3007,-854.9991,0.1,56星_Ridge_CV-R2_0.8430_OOT-SMOOTH-R2_-1141.3007_OOT-RAW-R2_-854.9991_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,20,0.7896,-1156.1834,-866.1378,0.1,20星_Ridge_CV-R2_0.7896_OOT-SMOOTH-R2_-1156.1834_OOT-RAW-R2_-866.1378_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,24,0.7806,-1157.1532,-866.8671,0.1,24星_Ridge_CV-R2_0.7806_OOT-SMOOTH-R2_-1157.1532_OOT-RAW-R2_-866.8671_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,14,0.7135,-1162.1559,-870.6428,1.03,14星_Ridge_CV-R2_0.7135_OOT-SMOOTH-R2_-1162.1559_OOT-RAW-R2_-870.6428_Params_alpha_1.0300.png
6D,整库_w=5,5,合数,21,0.7871,-1256.0578,-940.9759,0.1,21星_Ridge_CV-R2_0.7871_OOT-SMOOTH-R2_-1256.0578_OOT-RAW-R2_-940.9759_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,23,0.7936,-1308.8994,-980.57,0.1,23星_Ridge_CV-R2_0.7936_OOT-SMOOTH-R2_-1308.8994_OOT-RAW-R2_-980.5700_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,22,0.8192,-1326.4538,-993.7245,0.1,22星_Ridge_CV-R2_0.8192_OOT-SMOOTH-R2_-1326.4538_OOT-RAW-R2_-993.7245_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,18,0.773,-1377.565,-1032.0481,0.1832,18星_Ridge_CV-R2_0.7730_OOT-SMOOTH-R2_-1377.5650_OOT-RAW-R2_-1032.0481_Params_alpha_0.1832.png
6D,整库_w=5,5,合数,17,0.7847,-1504.7723,-1127.3655,0.1946,17星_Ridge_CV-R2_0.7847_OOT-SMOOTH-R2_-1504.7723_OOT-RAW-R2_-1127.3655_Params_alpha_0.1946.png
6D,整库_w=4,4,合数,12,0.7233,-1540.5983,-1154.2158,0.1,12星_Ridge_CV-R2_0.7233_OOT-SMOOTH-R2_-1540.5983_OOT-RAW-R2_-1154.2158_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,40,0.8219,-1642.1672,-1230.2867,0.1,40星_Ridge_CV-R2_0.8219_OOT-SMOOTH-R2_-1642.1672_OOT-RAW-R2_-1230.2867_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,17,0.704,-1671.6099,-1252.3827,0.8363,17星_Ridge_CV-R2_0.7040_OOT-SMOOTH-R2_-1671.6099_OOT-RAW-R2_-1252.3827_Params_alpha_0.8363.png
6D,整库_w=5,5,合数,25,0.7944,-1678.8032,-1257.7416,0.1,25星_Ridge_CV-R2_0.7944_OOT-SMOOTH-R2_-1678.8032_OOT-RAW-R2_-1257.7416_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,41,0.8106,-1775.005,-1329.8255,0.1,41星_Ridge_CV-R2_0.8106_OOT-SMOOTH-R2_-1775.0050_OOT-RAW-R2_-1329.8255_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,48,0.8318,-1784.6956,-1337.0853,0.1,48星_Ridge_CV-R2_0.8318_OOT-SMOOTH-R2_-1784.6956_OOT-RAW-R2_-1337.0853_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,45,0.8244,-1787.3749,-1339.0928,0.1,45星_Ridge_CV-R2_0.8244_OOT-SMOOTH-R2_-1787.3749_OOT-RAW-R2_-1339.0928_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,43,0.8285,-1802.5384,-1350.4558,0.1,43星_Ridge_CV-R2_0.8285_OOT-SMOOTH-R2_-1802.5384_OOT-RAW-R2_-1350.4558_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,47,0.8334,-1822.2839,-1365.2508,0.1,47星_Ridge_CV-R2_0.8334_OOT-SMOOTH-R2_-1822.2839_OOT-RAW-R2_-1365.2508_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,42,0.8158,-1823.8589,-1366.4326,0.1,42星_Ridge_CV-R2_0.8158_OOT-SMOOTH-R2_-1823.8589_OOT-RAW-R2_-1366.4326_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,60,0.8273,-1844.2158,-1381.6832,0.1,60星_Ridge_CV-R2_0.8273_OOT-SMOOTH-R2_-1844.2158_OOT-RAW-R2_-1381.6832_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,49,0.8292,-1853.1678,-1388.3941,0.1,49星_Ridge_CV-R2_0.8292_OOT-SMOOTH-R2_-1853.1678_OOT-RAW-R2_-1388.3941_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,37,0.8027,-1861.6038,-1394.7063,0.1,37星_Ridge_CV-R2_0.8027_OOT-SMOOTH-R2_-1861.6038_OOT-RAW-R2_-1394.7063_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,46,0.8362,-1865.6814,-1397.7685,0.1,46星_Ridge_CV-R2_0.8362_OOT-SMOOTH-R2_-1865.6814_OOT-RAW-R2_-1397.7685_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,21,0.7103,-1884.2353,-1411.7057,0.1,21星_Ridge_CV-R2_0.7103_OOT-SMOOTH-R2_-1884.2353_OOT-RAW-R2_-1411.7057_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,44,0.8276,-1893.8411,-1418.8721,0.1,44星_Ridge_CV-R2_0.8276_OOT-SMOOTH-R2_-1893.8411_OOT-RAW-R2_-1418.8721_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,51,0.8451,-1917.198,-1436.3624,0.1,51星_Ridge_CV-R2_0.8451_OOT-SMOOTH-R2_-1917.1980_OOT-RAW-R2_-1436.3624_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,52,0.8119,-1926.7938,-1443.5686,0.1,52星_Ridge_CV-R2_0.8119_OOT-SMOOTH-R2_-1926.7938_OOT-RAW-R2_-1443.5686_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,58,0.8261,-1937.2206,-1451.372,0.1,58星_Ridge_CV-R2_0.8261_OOT-SMOOTH-R2_-1937.2206_OOT-RAW-R2_-1451.3720_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,52,0.8391,-1944.2056,-1456.6052,0.1,52星_Ridge_CV-R2_0.8391_OOT-SMOOTH-R2_-1944.2056_OOT-RAW-R2_-1456.6052_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,59,0.826,-1946.6422,-1458.4318,0.1,59星_Ridge_CV-R2_0.8260_OOT-SMOOTH-R2_-1946.6422_OOT-RAW-R2_-1458.4318_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,50,0.8546,-1948.511,-1459.8255,0.1,50星_Ridge_CV-R2_0.8546_OOT-SMOOTH-R2_-1948.5110_OOT-RAW-R2_-1459.8255_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,51,0.8269,-1957.8116,-1466.8147,0.1,51星_Ridge_CV-R2_0.8269_OOT-SMOOTH-R2_-1957.8116_OOT-RAW-R2_-1466.8147_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,48,0.8532,-1964.4351,-1471.7571,0.1,48星_Ridge_CV-R2_0.8532_OOT-SMOOTH-R2_-1964.4351_OOT-RAW-R2_-1471.7571_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,53,0.8346,-1970.22,-1476.0984,0.1,53星_Ridge_CV-R2_0.8346_OOT-SMOOTH-R2_-1970.2200_OOT-RAW-R2_-1476.0984_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,50,0.8407,-1973.5144,-1478.5811,0.1,50星_Ridge_CV-R2_0.8407_OOT-SMOOTH-R2_-1973.5144_OOT-RAW-R2_-1478.5811_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,49,0.8566,-1976.5402,-1480.8276,0.1,49星_Ridge_CV-R2_0.8566_OOT-SMOOTH-R2_-1976.5402_OOT-RAW-R2_-1480.8276_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,38,0.805,-1981.2588,-1484.3703,0.1,38星_Ridge_CV-R2_0.8050_OOT-SMOOTH-R2_-1981.2588_OOT-RAW-R2_-1484.3703_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,27,0.8458,-1999.9643,-1498.3795,0.1,27星_Ridge_CV-R2_0.8458_OOT-SMOOTH-R2_-1999.9643_OOT-RAW-R2_-1498.3795_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,39,0.8172,-2004.4432,-1501.7433,0.1,39星_Ridge_CV-R2_0.8172_OOT-SMOOTH-R2_-2004.4432_OOT-RAW-R2_-1501.7433_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,16,0.7,-2016.4332,-1510.7653,0.8204,16星_Ridge_CV-R2_0.7000_OOT-SMOOTH-R2_-2016.4332_OOT-RAW-R2_-1510.7653_Params_alpha_0.8204.png
6D,整库_w=5,5,合数,54,0.8344,-2031.7567,-1522.2088,0.1,54星_Ridge_CV-R2_0.8344_OOT-SMOOTH-R2_-2031.7567_OOT-RAW-R2_-1522.2088_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,57,0.8308,-2037.9253,-1526.8286,0.1,57星_Ridge_CV-R2_0.8308_OOT-SMOOTH-R2_-2037.9253_OOT-RAW-R2_-1526.8286_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,55,0.8192,-2045.6889,-1532.6608,0.1,55星_Ridge_CV-R2_0.8192_OOT-SMOOTH-R2_-2045.6889_OOT-RAW-R2_-1532.6608_Params_alpha_0.1000.png
