维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
6D,整库_w=5,5,合面积,41,0.8418,-96.4529,-70.3481,0.001,41星_Ridge_CV-R2_0.8418_OOT-SMOOTH-R2_-96.4529_OOT-RAW-R2_-70.3481_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,28,0.8472,-97.7831,-71.409,0.001,28星_Ridge_CV-R2_0.8472_OOT-SMOOTH-R2_-97.7831_OOT-RAW-R2_-71.4090_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,52,0.9135,-98.5688,-71.9576,0.001,52星_Ridge_CV-R2_0.9135_OOT-SMOOTH-R2_-98.5688_OOT-RAW-R2_-71.9576_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,12,0.7929,-99.6814,-72.59,0.001,12星_Ridge_CV-R2_0.7929_OOT-SMOOTH-R2_-99.6814_OOT-RAW-R2_-72.5900_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,39,0.8481,-100.0813,-72.9986,0.001,39星_Ridge_CV-R2_0.8481_OOT-SMOOTH-R2_-100.0813_OOT-RAW-R2_-72.9986_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,40,0.8514,-101.7464,-74.2119,0.001,40星_Ridge_CV-R2_0.8514_OOT-SMOOTH-R2_-101.7464_OOT-RAW-R2_-74.2119_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,31,0.8108,-102.239,-74.6672,0.001,31星_Ridge_CV-R2_0.8108_OOT-SMOOTH-R2_-102.2390_OOT-RAW-R2_-74.6672_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,43,0.8508,-103.5911,-75.5547,0.001,43星_Ridge_CV-R2_0.8508_OOT-SMOOTH-R2_-103.5911_OOT-RAW-R2_-75.5547_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,44,0.7811,-103.9125,-75.8418,0.0011,44星_Ridge_CV-R2_0.7811_OOT-SMOOTH-R2_-103.9125_OOT-RAW-R2_-75.8418_Params_alpha_0.0011.png
6D,整库_w=5,5,合面积,37,0.8622,-105.3803,-76.8717,0.001,37星_Ridge_CV-R2_0.8622_OOT-SMOOTH-R2_-105.3803_OOT-RAW-R2_-76.8717_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,38,0.8549,-107.5975,-78.4849,0.001,38星_Ridge_CV-R2_0.8549_OOT-SMOOTH-R2_-107.5975_OOT-RAW-R2_-78.4849_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,14,0.7978,-111.6613,-81.321,0.001,14星_Ridge_CV-R2_0.7978_OOT-SMOOTH-R2_-111.6613_OOT-RAW-R2_-81.3210_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,15,0.7659,-113.2186,-82.4575,0.001,15星_Ridge_CV-R2_0.7659_OOT-SMOOTH-R2_-113.2186_OOT-RAW-R2_-82.4575_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,47,0.8134,-115.222,-84.0884,0.001,47星_Ridge_CV-R2_0.8134_OOT-SMOOTH-R2_-115.2220_OOT-RAW-R2_-84.0884_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,45,0.7663,-117.4573,-85.7302,0.0017,45星_Ridge_CV-R2_0.7663_OOT-SMOOTH-R2_-117.4573_OOT-RAW-R2_-85.7302_Params_alpha_0.0017.png
6D,整库_w=4,4,合数,13,0.7887,-121.7107,-88.6451,0.001,13星_Ridge_CV-R2_0.7887_OOT-SMOOTH-R2_-121.7107_OOT-RAW-R2_-88.6451_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,34,0.8525,-122.8649,-89.707,0.001,34星_Ridge_CV-R2_0.8525_OOT-SMOOTH-R2_-122.8649_OOT-RAW-R2_-89.7070_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,47,0.8219,-124.9319,-91.2006,0.001,47星_Ridge_CV-R2_0.8219_OOT-SMOOTH-R2_-124.9319_OOT-RAW-R2_-91.2006_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,50,0.8077,-125.577,-91.5825,0.001,50星_Ridge_CV-R2_0.8077_OOT-SMOOTH-R2_-125.5770_OOT-RAW-R2_-91.5825_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,23,0.7912,-125.742,-91.5894,0.001,23星_Ridge_CV-R2_0.7912_OOT-SMOOTH-R2_-125.7420_OOT-RAW-R2_-91.5894_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,52,0.8307,-126.9298,-92.6015,0.001,52星_Ridge_CV-R2_0.8307_OOT-SMOOTH-R2_-126.9298_OOT-RAW-R2_-92.6015_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,46,0.8477,-130.5192,-95.2823,0.001,46星_Ridge_CV-R2_0.8477_OOT-SMOOTH-R2_-130.5192_OOT-RAW-R2_-95.2823_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,53,0.9351,-132.758,-96.9081,0.001,53星_Ridge_CV-R2_0.9351_OOT-SMOOTH-R2_-132.7580_OOT-RAW-R2_-96.9081_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,35,0.8338,-132.8786,-97.0168,0.001,35星_Ridge_CV-R2_0.8338_OOT-SMOOTH-R2_-132.8786_OOT-RAW-R2_-97.0168_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,50,0.7101,-133.8959,-97.726,0.001,50星_Ridge_CV-R2_0.7101_OOT-SMOOTH-R2_-133.8959_OOT-RAW-R2_-97.7260_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,49,0.7052,-135.3911,-98.8181,0.001,49星_Ridge_CV-R2_0.7052_OOT-SMOOTH-R2_-135.3911_OOT-RAW-R2_-98.8181_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,36,0.8275,-136.9711,-100.0048,0.001,36星_Ridge_CV-R2_0.8275_OOT-SMOOTH-R2_-136.9711_OOT-RAW-R2_-100.0048_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,53,0.8403,-141.9167,-103.5405,0.001,53星_Ridge_CV-R2_0.8403_OOT-SMOOTH-R2_-141.9167_OOT-RAW-R2_-103.5405_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,33,0.8148,-146.1434,-106.7094,0.001,33星_Ridge_CV-R2_0.8148_OOT-SMOOTH-R2_-146.1434_OOT-RAW-R2_-106.7094_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,39,0.7193,-149.7763,-109.3477,0.001,39星_Ridge_CV-R2_0.7193_OOT-SMOOTH-R2_-149.7763_OOT-RAW-R2_-109.3477_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,46,0.7654,-150.576,-109.8929,0.0017,46星_Ridge_CV-R2_0.7654_OOT-SMOOTH-R2_-150.5760_OOT-RAW-R2_-109.8929_Params_alpha_0.0017.png
6D,整库_w=5,5,合平均面积,43,0.8528,-150.5618,-109.8931,0.001,43星_Ridge_CV-R2_0.8528_OOT-SMOOTH-R2_-150.5618_OOT-RAW-R2_-109.8931_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,45,0.8532,-153.4181,-111.9976,0.001,45星_Ridge_CV-R2_0.8532_OOT-SMOOTH-R2_-153.4181_OOT-RAW-R2_-111.9976_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,54,0.9444,-153.7227,-112.1949,0.001,54星_Ridge_CV-R2_0.9444_OOT-SMOOTH-R2_-153.7227_OOT-RAW-R2_-112.1949_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,48,0.674,-154.3784,-112.6694,0.001,48星_Ridge_CV-R2_0.6740_OOT-SMOOTH-R2_-154.3784_OOT-RAW-R2_-112.6694_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,42,0.8473,-155.2397,-113.306,0.001,42星_Ridge_CV-R2_0.8473_OOT-SMOOTH-R2_-155.2397_OOT-RAW-R2_-113.3060_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,44,0.8321,-156.4745,-114.2101,0.001,44星_Ridge_CV-R2_0.8321_OOT-SMOOTH-R2_-156.4745_OOT-RAW-R2_-114.2101_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,38,0.7334,-159.1626,-116.2043,0.001,38星_Ridge_CV-R2_0.7334_OOT-SMOOTH-R2_-159.1626_OOT-RAW-R2_-116.2043_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,40,0.7723,-163.0962,-119.0605,0.001,40星_Ridge_CV-R2_0.7723_OOT-SMOOTH-R2_-163.0962_OOT-RAW-R2_-119.0605_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,41,0.818,-166.2051,-121.2906,0.001,41星_Ridge_CV-R2_0.8180_OOT-SMOOTH-R2_-166.2051_OOT-RAW-R2_-121.2906_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,37,0.8071,-169.7609,-123.9437,0.001,37星_Ridge_CV-R2_0.8071_OOT-SMOOTH-R2_-169.7609_OOT-RAW-R2_-123.9437_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,18,0.7746,-177.9152,-129.9116,0.001,18星_Ridge_CV-R2_0.7746_OOT-SMOOTH-R2_-177.9152_OOT-RAW-R2_-129.9116_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,21,0.7427,-185.9303,-135.7587,0.0129,21星_Ridge_CV-R2_0.7427_OOT-SMOOTH-R2_-185.9303_OOT-RAW-R2_-135.7587_Params_alpha_0.0129.png
6D,整库_w=4,4,合数,20,0.7393,-189.3513,-138.2554,0.0098,20星_Ridge_CV-R2_0.7393_OOT-SMOOTH-R2_-189.3513_OOT-RAW-R2_-138.2554_Params_alpha_0.0098.png
6D,整库_w=5,5,合数,15,0.7589,-194.5571,-142.0496,0.001,15星_Ridge_CV-R2_0.7589_OOT-SMOOTH-R2_-194.5571_OOT-RAW-R2_-142.0496_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,10,0.7973,-199.5096,-145.3544,0.001,10星_Ridge_CV-R2_0.7973_OOT-SMOOTH-R2_-199.5096_OOT-RAW-R2_-145.3544_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,9,0.8083,-202.1698,-147.2936,0.001,9星_Ridge_CV-R2_0.8083_OOT-SMOOTH-R2_-202.1698_OOT-RAW-R2_-147.2936_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,54,0.8234,-208.666,-152.2226,0.001,54星_Ridge_CV-R2_0.8234_OOT-SMOOTH-R2_-208.6660_OOT-RAW-R2_-152.2226_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,32,0.7993,-219.145,-159.9945,0.001,32星_Ridge_CV-R2_0.7993_OOT-SMOOTH-R2_-219.1450_OOT-RAW-R2_-159.9945_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,16,0.7491,-224.4196,-163.8441,0.001,16星_Ridge_CV-R2_0.7491_OOT-SMOOTH-R2_-224.4196_OOT-RAW-R2_-163.8441_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,48,0.7994,-236.5746,-172.6642,0.001,48星_Ridge_CV-R2_0.7994_OOT-SMOOTH-R2_-236.5746_OOT-RAW-R2_-172.6642_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,49,0.7976,-237.6712,-173.4604,0.001,49星_Ridge_CV-R2_0.7976_OOT-SMOOTH-R2_-237.6712_OOT-RAW-R2_-173.4604_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,11,0.7962,-245.6919,-179.0192,0.001,11星_Ridge_CV-R2_0.7962_OOT-SMOOTH-R2_-245.6919_OOT-RAW-R2_-179.0192_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,17,0.7687,-249.8029,-182.3688,0.001,17星_Ridge_CV-R2_0.7687_OOT-SMOOTH-R2_-249.8029_OOT-RAW-R2_-182.3688_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,24,0.8699,-331.8879,-242.2542,0.001,24星_Ridge_CV-R2_0.8699_OOT-SMOOTH-R2_-331.8879_OOT-RAW-R2_-242.2542_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,50,0.8458,-537.9099,-392.5538,0.001,50星_Ridge_CV-R2_0.8458_OOT-SMOOTH-R2_-537.9099_OOT-RAW-R2_-392.5538_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,51,0.8399,-599.8031,-437.709,0.001,51星_Ridge_CV-R2_0.8399_OOT-SMOOTH-R2_-599.8031_OOT-RAW-R2_-437.7090_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,52,0.8168,-831.2428,-606.0124,0.0011,52星_Ridge_CV-R2_0.8168_OOT-SMOOTH-R2_-831.2428_OOT-RAW-R2_-606.0124_Params_alpha_0.0011.png
6D,整库_w=4,4,合平均面积,53,0.7975,-1045.3416,-762.0985,0.001,53星_Ridge_CV-R2_0.7975_OOT-SMOOTH-R2_-1045.3416_OOT-RAW-R2_-762.0985_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,54,0.7915,-1065.7692,-776.9914,0.001,54星_Ridge_CV-R2_0.7915_OOT-SMOOTH-R2_-1065.7692_OOT-RAW-R2_-776.9914_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,28,0.8426,-1615.2773,-1178.5407,0.001,28星_Ridge_CV-R2_0.8426_OOT-SMOOTH-R2_-1615.2773_OOT-RAW-R2_-1178.5407_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,27,0.836,-1705.3076,-1244.1933,0.001,27星_Ridge_CV-R2_0.8360_OOT-SMOOTH-R2_-1705.3076_OOT-RAW-R2_-1244.1933_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,19,0.8191,-2149.0005,-1567.8073,0.001,19星_Ridge_CV-R2_0.8191_OOT-SMOOTH-R2_-2149.0005_OOT-RAW-R2_-1567.8073_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,22,0.8877,-2310.6285,-1685.7592,0.001,22星_Ridge_CV-R2_0.8877_OOT-SMOOTH-R2_-2310.6285_OOT-RAW-R2_-1685.7592_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,23,0.8782,-2367.4604,-1727.2113,0.001,23星_Ridge_CV-R2_0.8782_OOT-SMOOTH-R2_-2367.4604_OOT-RAW-R2_-1727.2113_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,34,0.8698,-2584.4534,-1885.5389,0.001,34星_Ridge_CV-R2_0.8698_OOT-SMOOTH-R2_-2584.4534_OOT-RAW-R2_-1885.5389_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,21,0.8546,-2923.0798,-2132.4674,0.001,21星_Ridge_CV-R2_0.8546_OOT-SMOOTH-R2_-2923.0798_OOT-RAW-R2_-2132.4674_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,29,0.8419,-3090.3029,-2254.5098,0.001,29星_Ridge_CV-R2_0.8419_OOT-SMOOTH-R2_-3090.3029_OOT-RAW-R2_-2254.5098_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,53,0.8881,-3591.4046,-2620.0389,0.001,53星_Ridge_CV-R2_0.8881_OOT-SMOOTH-R2_-3591.4046_OOT-RAW-R2_-2620.0389_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,54,0.8976,-3798.0057,-2770.7431,0.001,54星_Ridge_CV-R2_0.8976_OOT-SMOOTH-R2_-3798.0057_OOT-RAW-R2_-2770.7431_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,34,0.9004,-4261.5206,-3108.842,0.001,34星_Ridge_CV-R2_0.9004_OOT-SMOOTH-R2_-4261.5206_OOT-RAW-R2_-3108.8420_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,52,0.9014,-4413.1166,-3219.4257,0.001,52星_Ridge_CV-R2_0.9014_OOT-SMOOTH-R2_-4413.1166_OOT-RAW-R2_-3219.4257_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,20,0.8587,-4469.6692,-3260.593,0.001,20星_Ridge_CV-R2_0.8587_OOT-SMOOTH-R2_-4469.6692_OOT-RAW-R2_-3260.5930_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,35,0.9043,-4535.3309,-3308.5716,0.001,35星_Ridge_CV-R2_0.9043_OOT-SMOOTH-R2_-4535.3309_OOT-RAW-R2_-3308.5716_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,35,0.9036,-4596.2933,-3353.0606,0.001,35星_Ridge_CV-R2_0.9036_OOT-SMOOTH-R2_-4596.2933_OOT-RAW-R2_-3353.0606_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,36,0.8672,-4637.9118,-3383.4001,0.001,36星_Ridge_CV-R2_0.8672_OOT-SMOOTH-R2_-4637.9118_OOT-RAW-R2_-3383.4001_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,33,0.8275,-4957.4646,-3616.4932,0.001,33星_Ridge_CV-R2_0.8275_OOT-SMOOTH-R2_-4957.4646_OOT-RAW-R2_-3616.4932_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,30,0.8475,-5033.1425,-3671.6882,0.001,30星_Ridge_CV-R2_0.8475_OOT-SMOOTH-R2_-5033.1425_OOT-RAW-R2_-3671.6882_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,24,0.8616,-5381.8719,-3926.0238,0.001,24星_Ridge_CV-R2_0.8616_OOT-SMOOTH-R2_-5381.8719_OOT-RAW-R2_-3926.0238_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,36,0.887,-5399.5602,-3938.9756,0.001,36星_Ridge_CV-R2_0.8870_OOT-SMOOTH-R2_-5399.5602_OOT-RAW-R2_-3938.9756_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,54,0.9156,-5694.8351,-4154.3588,0.001,54星_Ridge_CV-R2_0.9156_OOT-SMOOTH-R2_-5694.8351_OOT-RAW-R2_-4154.3588_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,51,0.878,-5791.0119,-4224.5145,0.001,51星_Ridge_CV-R2_0.8780_OOT-SMOOTH-R2_-5791.0119_OOT-RAW-R2_-4224.5145_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,53,0.9158,-5831.0237,-4253.6983,0.001,53星_Ridge_CV-R2_0.9158_OOT-SMOOTH-R2_-5831.0237_OOT-RAW-R2_-4253.6983_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,50,0.8637,-5946.8687,-4338.1933,0.001,50星_Ridge_CV-R2_0.8637_OOT-SMOOTH-R2_-5946.8687_OOT-RAW-R2_-4338.1933_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,52,0.8896,-6042.6077,-4408.0248,0.001,52星_Ridge_CV-R2_0.8896_OOT-SMOOTH-R2_-6042.6077_OOT-RAW-R2_-4408.0248_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,32,0.8443,-6122.512,-4466.2972,0.001,32星_Ridge_CV-R2_0.8443_OOT-SMOOTH-R2_-6122.5120_OOT-RAW-R2_-4466.2972_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,45,0.9187,-6502.5081,-4743.4749,0.001,45星_Ridge_CV-R2_0.9187_OOT-SMOOTH-R2_-6502.5081_OOT-RAW-R2_-4743.4749_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,31,0.8523,-6562.9957,-4787.5947,0.001,31星_Ridge_CV-R2_0.8523_OOT-SMOOTH-R2_-6562.9957_OOT-RAW-R2_-4787.5947_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,37,0.9044,-6740.3908,-4916.9787,0.001,37星_Ridge_CV-R2_0.9044_OOT-SMOOTH-R2_-6740.3908_OOT-RAW-R2_-4916.9787_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,44,0.9275,-6838.8591,-4988.8136,0.001,44星_Ridge_CV-R2_0.9275_OOT-SMOOTH-R2_-6838.8591_OOT-RAW-R2_-4988.8136_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,46,0.9277,-6870.225,-5011.6896,0.001,46星_Ridge_CV-R2_0.9277_OOT-SMOOTH-R2_-6870.2250_OOT-RAW-R2_-5011.6896_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,25,0.8603,-6899.3631,-5032.9039,0.001,25星_Ridge_CV-R2_0.8603_OOT-SMOOTH-R2_-6899.3631_OOT-RAW-R2_-5032.9039_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,33,0.8842,-6900.2246,-5033.5631,0.001,33星_Ridge_CV-R2_0.8842_OOT-SMOOTH-R2_-6900.2246_OOT-RAW-R2_-5033.5631_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,32,0.8788,-6923.2879,-5050.3823,0.001,32星_Ridge_CV-R2_0.8788_OOT-SMOOTH-R2_-6923.2879_OOT-RAW-R2_-5050.3823_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,47,0.9115,-7034.576,-5131.5663,0.001,47星_Ridge_CV-R2_0.9115_OOT-SMOOTH-R2_-7034.5760_OOT-RAW-R2_-5131.5663_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,31,0.8788,-7119.6053,-5193.5774,0.001,31星_Ridge_CV-R2_0.8788_OOT-SMOOTH-R2_-7119.6053_OOT-RAW-R2_-5193.5774_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,39,0.932,-7163.2261,-5225.3998,0.001,39星_Ridge_CV-R2_0.9320_OOT-SMOOTH-R2_-7163.2261_OOT-RAW-R2_-5225.3998_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,46,0.9178,-7166.1699,-5227.5779,0.001,46星_Ridge_CV-R2_0.9178_OOT-SMOOTH-R2_-7166.1699_OOT-RAW-R2_-5227.5779_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,43,0.9302,-7224.4912,-5270.092,0.001,43星_Ridge_CV-R2_0.9302_OOT-SMOOTH-R2_-7224.4912_OOT-RAW-R2_-5270.0920_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,38,0.933,-7374.2039,-5379.2889,0.001,38星_Ridge_CV-R2_0.9330_OOT-SMOOTH-R2_-7374.2039_OOT-RAW-R2_-5379.2889_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,48,0.9114,-7494.2521,-5466.8563,0.001,48星_Ridge_CV-R2_0.9114_OOT-SMOOTH-R2_-7494.2521_OOT-RAW-R2_-5466.8563_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,39,0.8777,-7547.8253,-5505.945,0.001,39星_Ridge_CV-R2_0.8777_OOT-SMOOTH-R2_-7547.8253_OOT-RAW-R2_-5505.9450_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,40,0.9337,-7562.9861,-5516.9908,0.001,40星_Ridge_CV-R2_0.9337_OOT-SMOOTH-R2_-7562.9861_OOT-RAW-R2_-5516.9908_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,41,0.9257,-7600.483,-5544.343,0.001,41星_Ridge_CV-R2_0.9257_OOT-SMOOTH-R2_-7600.4830_OOT-RAW-R2_-5544.3430_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,51,0.9499,-7651.426,-5581.5125,0.001,51星_Ridge_CV-R2_0.9499_OOT-SMOOTH-R2_-7651.4260_OOT-RAW-R2_-5581.5125_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,37,0.8618,-7698.8708,-5616.1224,0.001,37星_Ridge_CV-R2_0.8618_OOT-SMOOTH-R2_-7698.8708_OOT-RAW-R2_-5616.1224_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,49,0.8951,-7710.1136,-5624.3233,0.001,49星_Ridge_CV-R2_0.8951_OOT-SMOOTH-R2_-7710.1136_OOT-RAW-R2_-5624.3233_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,42,0.9299,-7758.5645,-5659.6512,0.001,42星_Ridge_CV-R2_0.9299_OOT-SMOOTH-R2_-7758.5645_OOT-RAW-R2_-5659.6512_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,28,0.7944,-7854.7384,-5729.7831,0.001,28星_Ridge_CV-R2_0.7944_OOT-SMOOTH-R2_-7854.7384_OOT-RAW-R2_-5729.7831_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,40,0.8959,-8099.8151,-5908.5732,0.001,40星_Ridge_CV-R2_0.8959_OOT-SMOOTH-R2_-8099.8151_OOT-RAW-R2_-5908.5732_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,41,0.8996,-8664.1412,-6320.1967,0.001,41星_Ridge_CV-R2_0.8996_OOT-SMOOTH-R2_-8664.1412_OOT-RAW-R2_-6320.1967_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,26,0.8337,-8683.6487,-6334.3743,0.001,26星_Ridge_CV-R2_0.8337_OOT-SMOOTH-R2_-8683.6487_OOT-RAW-R2_-6334.3743_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,29,0.8246,-8908.385,-6498.3424,0.001,29星_Ridge_CV-R2_0.8246_OOT-SMOOTH-R2_-8908.3850_OOT-RAW-R2_-6498.3424_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,42,0.918,-9118.0287,-6651.267,0.001,42星_Ridge_CV-R2_0.9180_OOT-SMOOTH-R2_-9118.0287_OOT-RAW-R2_-6651.2670_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,45,0.8988,-9125.7347,-6656.8958,0.001,45星_Ridge_CV-R2_0.8988_OOT-SMOOTH-R2_-9125.7347_OOT-RAW-R2_-6656.8958_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,44,0.8894,-9277.8901,-6767.8812,0.001,44星_Ridge_CV-R2_0.8894_OOT-SMOOTH-R2_-9277.8901_OOT-RAW-R2_-6767.8812_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,38,0.8659,-9282.1587,-6770.9804,0.001,38星_Ridge_CV-R2_0.8659_OOT-SMOOTH-R2_-9282.1587_OOT-RAW-R2_-6770.9804_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,43,0.9003,-9655.7552,-7043.4973,0.001,43星_Ridge_CV-R2_0.9003_OOT-SMOOTH-R2_-9655.7552_OOT-RAW-R2_-7043.4973_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,50,0.958,-9925.2141,-7240.0233,0.001,50星_Ridge_CV-R2_0.9580_OOT-SMOOTH-R2_-9925.2141_OOT-RAW-R2_-7240.0233_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,47,0.9441,-10166.3209,-7415.8941,0.001,47星_Ridge_CV-R2_0.9441_OOT-SMOOTH-R2_-10166.3209_OOT-RAW-R2_-7415.8941_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,27,0.8158,-10408.1837,-7592.2688,0.001,27星_Ridge_CV-R2_0.8158_OOT-SMOOTH-R2_-10408.1837_OOT-RAW-R2_-7592.2688_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,49,0.9509,-11146.7286,-8130.9918,0.001,49星_Ridge_CV-R2_0.9509_OOT-SMOOTH-R2_-11146.7286_OOT-RAW-R2_-8130.9918_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,48,0.9499,-11338.1472,-8270.6125,0.001,48星_Ridge_CV-R2_0.9499_OOT-SMOOTH-R2_-11338.1472_OOT-RAW-R2_-8270.6125_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,30,0.8393,-14047.9781,-10247.1438,0.001,30星_Ridge_CV-R2_0.8393_OOT-SMOOTH-R2_-14047.9781_OOT-RAW-R2_-10247.1438_Params_alpha_0.0010.png
