Body,Window,Type,k_obs,k_exp,Ratio_Freq,Avg_Area,Ratio_Amp,p_val,Effect,Stage,p_adj_bh,sig_fdr
90482_lon,3,Conjunction,626,633.64,98.79,338.51,111.5,0.7794976635766149,Suppression,Flare_All,0.9061331027094013,False
90482_lon,3,Opposition,607,626.54,96.88,279.11,91.93000030517578,0.4447364504261165,Suppression,Flare_All,0.7592250037318123,False
90482_lon,4,Conjunction,831,845.39,98.3,330.14,108.73999786376952,0.6321327454793708,Suppression,Flare_All,0.8173769440718354,False
90482_lon,4,Opposition,807,837.18,96.39,278.22,91.63999938964844,0.2995164148745214,Suppression,Flare_All,0.5937114721243685,False
90482_lon,5,Conjunction,1036,1058.27,97.9,332.12,109.4000015258789,0.4991156056624397,Suppression,Flare_All,0.6973332522761456,False
90482_lon,5,Opposition,1000,1048.72,95.35,275.95,90.88999938964844,0.129541015237804,Suppression,Flare_All,0.345295334132167,False
90482_lon,6,Conjunction,1261,1270.43,99.26,328.96,108.3499984741211,0.8022542240694819,Suppression,Flare_All,0.8887383673734259,False
90482_lon,6,Opposition,1206,1261.25,95.62,266.49,87.77999877929688,0.1155318801706639,Suppression,Flare_All,0.30076799471096166,False
90482_lon,7,Conjunction,1495,1482.09,100.87,318.17,104.8000030517578,0.7397317999106375,Enhancement,Flare_All,0.8393674989505063,False
90482_lon,7,Opposition,1412,1474.88,95.74,261.2,86.02999877929688,0.0962667784880753,Suppression,Flare_All,0.2627783590258253,False
90482_lon,8,Conjunction,1714,1694.06,101.18,301.79,99.4000015258789,0.6271660704239518,Enhancement,Flare_All,0.7605849394427118,False
90482_lon,8,Opposition,1625,1687.81,96.28,282.71,93.12000274658205,0.1197191615442203,Suppression,Flare_All,0.29172828889076574,False
90482_lon,9,Conjunction,1909,1905.64,100.18,295.46,97.31999969482422,0.9435665231369468,Enhancement,Flare_All,0.9812589275232428,False
90482_lon,9,Opposition,1829,1898.84,96.32,276.75,91.16000366210938,0.1015610543375866,Suppression,Flare_All,0.24943139445803503,False
90482_lon,10,Conjunction,2115,2115.62,99.97,287.79,94.79000091552734,1.0,Suppression,Flare_All,1.0,False
90482_lon,10,Opposition,2057,2109.47,97.51,280.74,92.47000122070312,0.2441686233930528,Suppression,Flare_All,0.45602893011364604,False
120347_lon,1,Conjunction,212,215.38,98.43,340.71,112.22000122070312,0.8525811103167844,Suppression,Flare_All,0.9678731852148378,False
120347_lon,1,Opposition,211,213.47,98.84,257.82,84.91999816894531,0.9009884599459757,Suppression,Flare_All,0.9952567610331408,False
120347_lon,2,Conjunction,446,430.58,103.58,278.39,91.6999969482422,0.4673343923130987,Enhancement,Flare_All,0.7550649611879566,False
120347_lon,2,Opposition,440,424.56,103.64,262.61,86.5,0.4635754191682077,Enhancement,Flare_All,0.8038453896565262,False
120347_lon,3,Conjunction,647,645.02,100.31,311.72,102.66999816894533,0.9481326281160676,Enhancement,Flare_All,0.996021130671572,False
120347_lon,3,Opposition,623,637.57,97.71,307.16,101.16999816894533,0.577202404301852,Suppression,Flare_All,0.8658148348297519,False
120347_lon,4,Conjunction,866,859.98,100.7,299.54,98.66000366210938,0.8449825622593304,Enhancement,Flare_All,0.9258983280972325,False
120347_lon,4,Opposition,812,850.73,95.45,285.99,94.1999969482422,0.1836308941065917,Suppression,Flare_All,0.45673798820779654,False
120347_lon,5,Conjunction,1072,1074.26,99.79,310.06,102.12999725341795,0.9604149422773328,Suppression,Flare_All,0.9964775667572723,False
120347_lon,5,Opposition,1010,1063.35,94.98,306.11,100.83000183105467,0.0985590303891904,Suppression,Flare_All,0.2873298852703146,False
120347_lon,6,Conjunction,1289,1287.32,100.13,305.42,100.5999984741211,0.9699071826078844,Enhancement,Flare_All,1.0,False
120347_lon,6,Opposition,1212,1276.17,94.97,314.75,103.66999816894533,0.0683619948390295,Suppression,Flare_All,0.2224613248720085,False
120347_lon,7,Conjunction,1519,1501.04,101.2,307.37,101.23999786376952,0.643458014460348,Enhancement,Flare_All,0.774796473809024,False
120347_lon,7,Opposition,1453,1489.85,97.53,322.62,106.26000213623048,0.3370949778446593,Suppression,Flare_All,0.5710871533550519,False
120347_lon,8,Conjunction,1741,1715.45,101.49,295.92,97.47000122070312,0.5346410492742569,Enhancement,Flare_All,0.6885787113527424,False
120347_lon,8,Opposition,1701,1703.89,99.83,320.85,105.68000030517578,0.9558684630714414,Suppression,Flare_All,0.9874297133549101,False
120347_lon,9,Conjunction,1961,1931.44,101.53,283.12,93.25,0.4963968972713665,Enhancement,Flare_All,0.6461432946148954,False
120347_lon,9,Opposition,1897,1917.97,98.91,306.09,100.81999969482422,0.6337100562323907,Suppression,Flare_All,0.7845068212056595,False
120347_lon,10,Conjunction,2173,2147.04,101.21,274.53,90.43000030517578,0.5704193802577017,Enhancement,Flare_All,0.7082631732611526,False
120347_lon,10,Opposition,2108,2133.04,98.83,292.81,96.4499969482422,0.5863304527564241,Suppression,Flare_All,0.769613135588023,False
50000_lon,1,Conjunction,186,216.01,86.11,400.48,131.91000366210938,0.0403029303946739,Suppression,Flare_All,0.39345735797800396,False
50000_lon,1,Opposition,205,219.4,93.44,349.37,115.06999969482422,0.3471543338354126,Suppression,Flare_All,0.795095409752074,False
50000_lon,2,Conjunction,414,432.55,95.71,400.0,131.75,0.3837710822120245,Suppression,Flare_All,0.6892295655761284,False
50000_lon,2,Opposition,419,438.83,95.48,371.5,122.37000274658205,0.3539117541357354,Suppression,Flare_All,0.717935272675349,False
50000_lon,3,Conjunction,603,649.92,92.78,340.15,112.04000091552734,0.0640392185289078,Suppression,Flare_All,0.2634463803612668,False
50000_lon,3,Opposition,638,657.75,97.0,317.66,104.62999725341795,0.4507438818391434,Suppression,Flare_All,0.7603260728215355,False
50000_lon,4,Conjunction,838,869.26,96.4,335.74,110.58999633789062,0.2911106356028961,Suppression,Flare_All,0.5401314404345839,False
50000_lon,4,Opposition,865,876.09,98.73,280.83,92.5,0.7211148292441176,Suppression,Flare_All,0.903997883851775,False
50000_lon,5,Conjunction,1047,1089.79,96.07,327.97,108.02999877929688,0.1927019038465925,Suppression,Flare_All,0.39397954686960407,False
50000_lon,5,Opposition,1072,1094.93,97.91,275.3,90.68000030517578,0.4932549358707713,Suppression,Flare_All,0.7461537124832877,False
50000_lon,6,Conjunction,1283,1311.86,97.8,347.76,114.5500030517578,0.4266615247349442,Suppression,Flare_All,0.6193104165523233,False
50000_lon,6,Opposition,1283,1315.08,97.56,295.85,97.4499969482422,0.3761904984593876,Suppression,Flare_All,0.6185363774669089,False
50000_lon,7,Conjunction,1513,1534.83,98.58,364.71,120.12999725341795,0.5803812625188949,Suppression,Flare_All,0.7236654257376699,False
50000_lon,7,Opposition,1492,1534.39,97.24,283.26,93.3000030517578,0.2749485135973964,Suppression,Flare_All,0.4971942100318292,False
50000_lon,8,Conjunction,1738,1759.64,98.77,341.36,112.44000244140624,0.6079755201732537,Suppression,Flare_All,0.7468311023679804,False
50000_lon,8,Opposition,1732,1754.34,98.73,285.77,94.12999725341795,0.5954399131727673,Suppression,Flare_All,0.7868672964262797,False
50000_lon,9,Conjunction,1939,1982.74,97.79,346.42,114.0999984741211,0.3189072719890963,Suppression,Flare_All,0.4817535385367199,False
50000_lon,9,Opposition,1930,1974.33,97.75,278.83,91.83999633789062,0.311268288454637,Suppression,Flare_All,0.5281378475425517,False
50000_lon,10,Conjunction,2166,2203.99,98.28,357.45,117.73999786376952,0.4116670970357106,Suppression,Flare_All,0.5731051743046167,False
50000_lon,10,Opposition,2133,2193.01,97.26,283.29,93.30999755859376,0.1900592806123662,Suppression,Flare_All,0.38034609760199883,False
225088_lon,1,Conjunction,224,206.19,108.64,339.87,111.9499969482422,0.228612159052946,Enhancement,Flare_All,0.630027671199729,False
225088_lon,1,Opposition,215,207.24,103.74,303.44,99.9499969482422,0.6073081898503216,Enhancement,Flare_All,0.9213978613016198,False
225088_lon,2,Conjunction,428,419.07,102.13,384.51,126.6500015258789,0.6739007735834489,Enhancement,Flare_All,0.8617367347470534,False
225088_lon,2,Opposition,426,428.38,99.44,280.42,92.37000274658205,0.9335021704483972,Suppression,Flare_All,1.0,False
225088_lon,3,Conjunction,685,635.82,107.74,373.02,122.87000274658205,0.0536893679818649,Enhancement,Flare_All,0.25069678039435017,False
225088_lon,3,Opposition,641,647.56,98.99,344.73,113.5500030517578,0.8149829549158416,Suppression,Flare_All,0.9637166140223546,False
225088_lon,4,Conjunction,891,842.92,105.7,370.3,121.97000122070312,0.0994957686812271,Enhancement,Flare_All,0.29546081878341585,False
