Stage,Group,Window,Type,N_Records,k_obs,k_exp,k_exp_kepler,Ratio,p_val,Z_score,Effect
Flare_All,Total,3,Opposition,39034,4540,4553.84,4554.74,99.7,0.8798624027519449,-0.15,Suppression
Flare_All,Total,4,Conjunction,39034,6385,6076.65,6076.32,105.07,0.011919761604767905,2.52,Enhancement
Flare_All,Total,4,Opposition,39034,6077,6074.04,6072.98,100.05,0.9901001979960401,0.03,Enhancement
Flare_All,Total,5,Conjunction,39034,8002,7595.26,7595.43,105.36,0.003999920001599968,2.81,Enhancement
Flare_All,Total,5,Opposition,39034,7662,7591.18,7591.25,100.93,0.6085878282434352,0.52,Enhancement
Flare_All,Total,6,Conjunction,39034,9628,9114.48,9114.59,105.63,0.0009199816003679927,3.1,Enhancement
Flare_All,Total,6,Opposition,39034,9206,9110.05,9109.5,101.05,0.5396292074158516,0.61,Enhancement
Flare_All,Total,7,Conjunction,39034,11238,10634.63,10633.76,105.67,0.0003999920001599968,3.26,Enhancement
Flare_All,Total,7,Opposition,39034,10736,10629.16,10627.72,101.01,0.5487490250194996,0.61,Enhancement
Flare_All,Total,8,Conjunction,39034,12797,12152.04,12152.94,105.31,0.0016399672006559868,3.14,Enhancement
Flare_All,Total,8,Opposition,39034,12234,12145.65,12146.01,100.73,0.6541069178616428,0.45,Enhancement
Flare_All,Total,9,Conjunction,39034,14340,13671.64,13672.03,104.89,0.0017199656006879863,3.01,Enhancement
Flare_All,Total,9,Opposition,39034,13746,13665.23,13664.35,100.59,0.7161456770864583,0.38,Enhancement
Flare_All,Total,10,Conjunction,39034,15956,15193.21,15191.1,105.02,0.0007599848003039939,3.17,Enhancement
Flare_All,Total,10,Opposition,39034,15348,15183.93,15182.77,101.08,0.4848303033939321,0.71,Enhancement
Flare_All,Total,11,Conjunction,39034,17503,16710.58,16710.2,104.74,0.0015999680006399872,3.08,Enhancement
Flare_All,Total,11,Opposition,39034,16779,16701.38,16701.2,100.46,0.7671446571068579,0.31,Enhancement
Flare_All,Total,12,Conjunction,39034,18962,18230.69,18229.33,104.01,0.00883982320353593,2.68,Enhancement
Flare_All,Total,12,Opposition,39034,18310,18219.99,18219.51,100.49,0.749585008299834,0.34,Enhancement
Flare_All,Total,13,Conjunction,39034,20523,19747.79,19748.45,103.93,0.008959820803583929,2.69,Enhancement
Flare_All,Total,13,Opposition,39034,19828,19738.47,19737.8,100.45,0.7677846443071139,0.32,Enhancement
Flare_All,Total,14,Conjunction,39034,22092,21267.79,21267.5,103.88,0.008119837603247936,2.71,Enhancement
Flare_All,Total,14,Opposition,39034,21312,21256.19,21256.15,100.26,0.8691026179476411,0.19,Enhancement
Flare_All,Total,15,Conjunction,39034,23573,22786.25,22786.51,103.45,0.014439711205775885,2.48,Enhancement
Flare_All,Total,15,Opposition,39034,22828,22774.63,22774.51,100.23,0.8945421091578168,0.17,Enhancement
Flare_All,Total,16,Conjunction,39034,25143,24304.85,24305.51,103.45,0.012959740805183896,2.52,Enhancement
Flare_All,Total,16,Opposition,39034,24338,24291.05,24292.88,100.19,0.9128617427651446,0.14,Enhancement
Flare_All,Total,17,Conjunction,39034,26621,25823.25,25824.5,103.09,0.020719585608287835,2.31,Enhancement
Flare_All,Total,17,Opposition,39034,25826,25811.41,25811.27,100.06,0.9942201155976881,0.04,Enhancement
Flare_All,Total,18,Conjunction,39034,28139,27344.99,27343.56,102.9,0.027279454410911782,2.21,Enhancement
Flare_All,Total,18,Opposition,39034,27319,27330.61,27329.58,99.96,0.9432611347773044,-0.03,Suppression
Flare_All,Total,19,Conjunction,39034,29602,28860.5,28862.65,102.57,0.046599068018639625,1.99,Enhancement
Flare_All,Total,19,Opposition,39034,28790,28850.23,28847.83,99.79,0.8442631147377052,-0.16,Suppression
Flare_All,Total,20,Conjunction,39034,31146,30383.13,30381.7,102.51,0.04555908881822363,1.99,Enhancement
Flare_All,Total,20,Opposition,39034,30278,30365.34,30366.12,99.71,0.8035039299214016,-0.22,Suppression
Flare_All,Total,21,Conjunction,39034,32695,31898.98,31900.7,102.5,0.042279154416911664,2.01,Enhancement
Flare_All,Total,21,Opposition,39034,31815,31887.05,31884.37,99.77,0.8371432571348573,-0.17,Suppression
Flare_All,Total,22,Conjunction,39034,34242,33423.07,33419.61,102.45,0.04243915121697566,2.0,Enhancement
Flare_All,Total,22,Opposition,39034,33289,33400.0,33402.63,99.67,0.7751044979100418,-0.26,Suppression
Flare_All,Total,23,Conjunction,39034,35810,34940.29,34938.46,102.49,0.03515929681406372,2.08,Enhancement
Flare_All,Total,23,Opposition,39034,34814,34916.86,34920.84,99.71,0.7913841723165537,-0.23,Suppression
Flare_All,Total,24,Conjunction,39034,37305,36457.29,36457.26,102.33,0.04835903281934361,1.97,Enhancement
Flare_All,Total,24,Opposition,39034,36430,36436.93,36439.03,99.98,0.9571008579828404,-0.02,Suppression
Flare_All,Total,25,Conjunction,39034,38867,37975.82,37976.05,102.35,0.04127917441651167,2.01,Enhancement
Flare_All,Total,25,Opposition,39034,37893,37960.75,37957.23,99.82,0.8601427971440572,-0.14,Suppression
Flare_All,Total,26,Conjunction,39034,40391,39497.66,39494.79,102.26,0.049519009619807604,1.98,Enhancement
Flare_All,Total,26,Opposition,39034,39411,39475.02,39475.45,99.84,0.864022719545609,-0.13,Suppression
Flare_All,Total,27,Conjunction,39034,41872,41015.84,41013.5,102.09,0.06527869442611148,1.85,Enhancement
Flare_All,Total,27,Opposition,39034,40918,40993.74,40993.66,99.82,0.8568628627427451,-0.15,Suppression
Flare_All,Total,28,Conjunction,39034,43369,42535.92,42532.15,101.96,0.08255834883302333,1.75,Enhancement
Flare_All,Total,28,Opposition,39034,42446,42512.28,42511.84,99.84,0.872622547549049,-0.13,Suppression
Flare_All,Total,29,Conjunction,39034,44923,44049.35,44050.8,101.98,0.07191856162876742,1.81,Enhancement
Flare_All,Total,29,Opposition,39034,43990,44027.33,44030.06,99.92,0.9157816843663127,-0.07,Suppression
Flare_All,Total,30,Conjunction,39034,46444,45571.74,45569.53,101.91,0.07735845283094338,1.76,Enhancement
Flare_All,Total,30,Opposition,39034,45575,45548.1,45548.23,100.06,0.9810603787924241,0.05,Enhancement
