SC,Start,End,N_Records,Planet,Window,Type,k_obs,k_exp,Ratio,p_val,Z_score
SC21,1976-03,1986-08,151,Venus,5,Conjunction,4,4.18,95.76,1.0,-0.08
SC21,1976-03,1986-08,151,Venus,5,Opposition,7,4.18,167.28,0.3311,1.33
SC21,1976-03,1986-08,151,Mars,5,Conjunction,4,4.36,91.64,1.0,-0.18
SC21,1976-03,1986-08,151,Mars,5,Opposition,5,4.03,124.04,0.763,0.51
SC21,1976-03,1986-08,151,Jupiter,5,Conjunction,5,4.32,115.76,0.9546,0.44
SC21,1976-03,1986-08,151,Jupiter,5,Opposition,2,4.1,48.73,0.3719,-1.18
SC21,1976-03,1986-08,151,Saturn,5,Conjunction,9,4.26,211.12,0.0608,2.23
SC21,1976-03,1986-08,151,Saturn,5,Opposition,2,4.15,48.21,0.5091,-1.02
SC21,1976-03,1986-08,151,Uranus,5,Conjunction,4,4.03,99.22,1.0,-0.01
SC21,1976-03,1986-08,151,Uranus,5,Opposition,6,4.32,139.0,0.6523,0.7
SC21,1976-03,1986-08,151,Neptune,5,Conjunction,7,3.75,186.77,0.3707,1.27
SC21,1976-03,1986-08,151,Neptune,5,Opposition,3,4.67,64.21,0.7522,-0.63
SC22,1986-09,1996-07,145,Mercury,1,Conjunction,0,0.74,0.0,0.9706,-0.86
SC22,1986-09,1996-07,145,Mercury,1,Opposition,2,0.84,238.72,0.4067,1.29
SC22,1986-09,1996-07,145,Venus,1,Conjunction,1,0.8,124.88,1.0,0.21
SC22,1986-09,1996-07,145,Venus,1,Opposition,3,0.81,371.47,0.092,2.38
SC22,1986-09,1996-07,145,Mars,1,Conjunction,1,0.82,121.83,1.0,0.19
SC22,1986-09,1996-07,145,Mars,1,Opposition,0,0.81,0.0,0.8982,-0.91
SC22,1986-09,1996-07,145,Jupiter,1,Conjunction,2,0.83,242.01,0.4299,1.28
SC22,1986-09,1996-07,145,Jupiter,1,Opposition,1,0.8,125.53,1.0,0.23
SC22,1986-09,1996-07,145,Saturn,1,Conjunction,0,0.8,0.0,0.8206,-0.96
